心声冥想 App 内存监控日志
========================
包名：com.anonymous.soundtherapyapp
进程 ID: 8501
采样间隔：5秒
开始时间：2026-04-16 07:25:05
========================

时间戳 | PSS Total(MB) | Private Dirty(MB) | Heap Size(MB)
2026-04-16 14:37:59 |  |  | 
2026-04-16 14:38:04 |  |  | 
2026-04-16 14:38:10 |  |  | 
2026-04-16 14:38:15 |  |  | 
2026-04-16 14:38:20 |  |  | 
2026-04-16 14:38:25 |  |  | 
2026-04-16 14:38:30 |  |  | 
2026-04-16 14:38:35 |  |  | 
2026-04-16 14:38:40 |  |  | 
2026-04-16 14:38:46 |  |  | 
2026-04-16 14:38:51 |  |  | 
2026-04-16 14:38:56 |  |  | 
2026-04-16 14:39:01 |  |  | 
2026-04-16 14:39:06 |  |  | 
2026-04-16 14:39:11 |  |  | 
2026-04-16 14:39:16 |  |  | 
2026-04-16 14:39:22 |  |  | 
2026-04-16 14:39:27 |  |  | 
2026-04-16 14:39:32 |  |  | 
2026-04-16 14:39:37 |  |  | 
2026-04-16 14:39:42 |  |  | 
2026-04-16 14:39:47 |  |  | 
2026-04-16 14:39:53 |  |  | 
2026-04-16 14:39:58 |  |  | 
2026-04-16 14:40:03 |  |  | 
2026-04-16 14:40:08 |  |  | 
2026-04-16 14:40:13 |  |  | 
2026-04-16 14:40:18 |  |  | 
2026-04-16 14:40:23 |  |  | 
2026-04-16 14:40:28 |  |  | 
2026-04-16 14:40:34 |  |  | 
2026-04-16 14:40:39 |  |  | 
2026-04-16 14:40:44 |  |  | 
2026-04-16 14:40:49 |  |  | 
2026-04-16 14:40:54 |  |  | 
2026-04-16 14:40:59 |  |  | 
2026-04-16 14:41:05 |  |  | 
2026-04-16 14:41:10 |  |  | 
2026-04-16 14:41:15 |  |  | 
2026-04-16 14:41:20 |  |  | 
2026-04-16 14:41:25 |  |  | 
2026-04-16 14:41:30 |  |  | 
2026-04-16 14:41:35 |  |  | 
2026-04-16 14:41:41 |  |  | 
2026-04-16 14:41:46 |  |  | 
2026-04-16 14:41:51 |  |  | 
2026-04-16 14:41:56 |  |  | 
2026-04-16 14:42:01 |  |  | 
2026-04-16 14:42:06 |  |  | 
2026-04-16 14:42:11 |  |  | 
2026-04-16 14:42:17 |  |  | 
2026-04-16 14:42:22 |  |  | 
2026-04-16 14:42:27 |  |  | 
2026-04-16 14:42:32 |  |  | 
2026-04-16 14:42:37 |  |  | 
2026-04-16 14:42:42 |  |  | 
2026-04-16 14:42:47 |  |  | 
2026-04-16 14:42:52 |  |  | 
2026-04-16 14:42:58 |  |  | 
2026-04-16 14:43:03 |  |  | 
2026-04-16 14:43:08 |  |  | 
2026-04-16 14:43:13 |  |  | 
2026-04-16 14:43:18 |  |  | 
2026-04-16 14:43:23 |  |  | 
2026-04-16 14:43:28 |  |  | 
2026-04-16 14:43:34 |  |  | 
2026-04-16 14:43:39 |  |  | 
2026-04-16 14:43:44 |  |  | 
2026-04-16 14:43:49 |  |  | 
2026-04-16 14:43:54 |  |  | 
2026-04-16 14:43:59 |  |  | 
2026-04-16 14:44:05 |  |  | 
2026-04-16 14:44:10 |  |  | 
2026-04-16 14:44:15 |  |  | 
2026-04-16 14:44:20 |  |  | 
2026-04-16 14:44:25 |  |  | 
2026-04-16 14:44:30 |  |  | 
2026-04-16 14:44:35 |  |  | 
2026-04-16 14:44:40 |  |  | 
2026-04-16 14:44:46 |  |  | 
2026-04-16 14:44:51 |  |  | 
2026-04-16 14:44:56 |  |  | 
2026-04-16 14:45:01 |  |  | 
2026-04-16 14:45:06 |  |  | 
2026-04-16 14:45:11 |  |  | 
2026-04-16 14:45:16 |  |  | 
2026-04-16 14:45:22 |  |  | 
2026-04-16 14:45:27 |  |  | 
2026-04-16 14:45:32 |  |  | 
2026-04-16 14:45:37 |  |  | 
2026-04-16 14:45:42 |  |  | 
2026-04-16 14:45:47 |  |  | 
2026-04-16 14:45:53 |  |  | 
2026-04-16 14:45:58 |  |  | 
2026-04-16 14:46:03 |  |  | 
2026-04-16 14:46:08 |  |  | 
2026-04-16 14:46:13 |  |  | 
2026-04-16 14:46:18 |  |  | 
2026-04-16 14:46:23 |  |  | 
2026-04-16 14:46:29 |  |  | 
2026-04-16 14:46:34 |  |  | 
2026-04-16 14:46:39 |  |  | 
2026-04-16 14:46:44 |  |  | 
2026-04-16 14:46:49 |  |  | 
2026-04-16 14:46:55 |  |  | 
2026-04-16 14:47:00 |  |  | 
2026-04-16 14:47:05 |  |  | 
2026-04-16 14:47:10 |  |  | 
2026-04-16 14:47:15 |  |  | 
2026-04-16 14:47:21 |  |  | 
2026-04-16 14:47:26 |  |  | 
2026-04-16 14:47:31 |  |  | 
2026-04-16 14:47:36 |  |  | 
2026-04-16 14:47:41 |  |  | 
2026-04-16 14:47:46 |  |  | 
2026-04-16 14:47:52 |  |  | 
2026-04-16 14:47:57 |  |  | 
2026-04-16 14:48:02 |  |  | 
2026-04-16 14:48:07 |  |  | 
2026-04-16 14:48:12 |  |  | 
2026-04-16 14:48:17 |  |  | 
2026-04-16 14:48:22 |  |  | 
2026-04-16 14:48:27 |  |  | 
2026-04-16 14:48:33 |  |  | 
2026-04-16 14:48:38 |  |  | 
2026-04-16 14:48:43 |  |  | 
2026-04-16 14:48:48 |  |  | 
2026-04-16 14:48:53 |  |  | 
2026-04-16 14:48:58 |  |  | 
2026-04-16 14:49:04 |  |  | 
2026-04-16 14:49:09 |  |  | 
2026-04-16 14:49:14 |  |  | 
2026-04-16 14:49:19 |  |  | 
2026-04-16 14:49:24 |  |  | 
2026-04-16 14:49:29 |  |  | 
2026-04-16 14:49:35 |  |  | 
2026-04-16 14:49:40 |  |  | 
2026-04-16 14:49:45 |  |  | 
2026-04-16 14:49:50 |  |  | 
2026-04-16 14:49:55 |  |  | 
2026-04-16 14:50:00 |  |  | 
2026-04-16 14:50:05 |  |  | 
2026-04-16 14:50:11 |  |  | 
2026-04-16 14:50:16 |  |  | 
2026-04-16 14:50:21 |  |  | 
2026-04-16 14:50:26 |  |  | 
2026-04-16 14:50:31 |  |  | 
2026-04-16 14:50:36 |  |  | 
2026-04-16 14:50:42 |  |  | 
2026-04-16 14:50:47 |  |  | 
2026-04-16 14:50:52 |  |  | 
2026-04-16 14:50:57 |  |  | 
2026-04-16 14:51:02 |  |  | 
2026-04-16 14:51:07 |  |  | 
2026-04-16 14:51:12 |  |  | 
2026-04-16 14:51:18 |  |  | 
2026-04-16 14:51:23 |  |  | 
2026-04-16 14:51:28 |  |  | 
2026-04-16 14:51:33 |  |  | 
2026-04-16 14:51:38 |  |  | 
2026-04-16 14:51:43 |  |  | 
2026-04-16 14:51:48 |  |  | 
2026-04-16 14:51:54 |  |  | 
2026-04-16 14:51:59 |  |  | 
2026-04-16 14:52:04 |  |  | 
2026-04-16 14:52:09 |  |  | 
2026-04-16 14:52:14 |  |  | 
2026-04-16 14:52:19 |  |  | 
2026-04-16 14:52:24 |  |  | 
2026-04-16 14:52:30 |  |  | 
2026-04-16 14:52:35 |  |  | 
2026-04-16 14:52:40 |  |  | 
2026-04-16 14:52:45 |  |  | 
2026-04-16 14:52:50 |  |  | 
2026-04-16 14:52:55 |  |  | 
2026-04-16 14:53:01 |  |  | 
2026-04-16 14:53:06 |  |  | 
2026-04-16 14:53:11 |  |  | 
2026-04-16 14:53:16 |  |  | 
2026-04-16 14:53:21 |  |  | 
2026-04-16 14:53:26 |  |  | 
2026-04-16 14:53:31 |  |  | 
2026-04-16 14:53:37 |  |  | 
2026-04-16 14:53:42 |  |  | 
2026-04-16 14:53:47 |  |  | 
2026-04-16 14:53:52 |  |  | 
2026-04-16 14:53:57 |  |  | 
2026-04-16 14:54:02 |  |  | 
2026-04-16 14:54:07 |  |  | 
2026-04-16 14:54:13 |  |  | 
2026-04-16 14:54:18 |  |  | 
2026-04-16 14:54:23 |  |  | 
2026-04-16 14:54:28 |  |  | 
2026-04-16 14:54:33 |  |  | 
2026-04-16 14:54:38 |  |  | 
2026-04-16 14:54:43 |  |  | 
2026-04-16 14:54:49 |  |  | 
2026-04-16 14:54:54 |  |  | 
2026-04-16 14:54:59 |  |  | 
2026-04-16 14:55:04 |  |  | 
2026-04-16 14:55:09 |  |  | 
2026-04-16 14:55:14 |  |  | 
2026-04-16 14:55:19 |  |  | 
2026-04-16 14:55:25 |  |  | 
2026-04-16 14:55:30 |  |  | 
2026-04-16 14:55:35 |  |  | 
2026-04-16 14:55:40 |  |  | 
2026-04-16 14:55:45 |  |  | 
2026-04-16 14:55:50 |  |  | 
2026-04-16 14:55:55 |  |  | 
2026-04-16 14:56:00 |  |  | 
2026-04-16 14:56:06 |  |  | 
2026-04-16 14:56:11 |  |  | 
2026-04-16 14:56:16 |  |  | 
2026-04-16 14:56:21 |  |  | 
2026-04-16 14:56:26 |  |  | 
2026-04-16 14:56:31 |  |  | 
2026-04-16 14:56:37 |  |  | 
2026-04-16 14:56:42 |  |  | 
2026-04-16 14:56:47 |  |  | 
2026-04-16 14:56:52 |  |  | 
2026-04-16 14:56:57 |  |  | 
2026-04-16 14:57:02 |  |  | 
2026-04-16 14:57:07 |  |  | 
2026-04-16 14:57:13 |  |  | 
2026-04-16 14:57:18 |  |  | 
2026-04-16 14:57:23 |  |  | 
2026-04-16 14:57:28 |  |  | 
2026-04-16 14:57:33 |  |  | 
2026-04-16 14:57:38 |  |  | 
2026-04-16 14:57:43 |  |  | 
2026-04-16 14:57:49 |  |  | 
2026-04-16 14:57:54 |  |  | 
2026-04-16 14:57:59 |  |  | 
2026-04-16 14:58:04 |  |  | 
2026-04-16 14:58:09 |  |  | 
2026-04-16 14:58:14 |  |  | 
2026-04-16 14:58:19 |  |  | 
2026-04-16 14:58:25 |  |  | 
2026-04-16 14:58:30 |  |  | 
2026-04-16 14:58:35 |  |  | 
2026-04-16 14:58:40 |  |  | 
2026-04-16 14:58:45 |  |  | 
2026-04-16 14:58:50 |  |  | 
2026-04-16 14:58:55 |  |  | 
2026-04-16 14:59:01 |  |  | 
2026-04-16 14:59:06 |  |  | 
2026-04-16 14:59:11 |  |  | 
2026-04-16 14:59:16 |  |  | 
2026-04-16 14:59:21 |  |  | 
2026-04-16 14:59:26 |  |  | 
2026-04-16 14:59:31 |  |  | 
2026-04-16 14:59:37 |  |  | 
2026-04-16 14:59:42 |  |  | 
2026-04-16 14:59:47 |  |  | 
2026-04-16 14:59:52 |  |  | 
2026-04-16 14:59:57 |  |  | 
2026-04-16 15:00:02 |  |  | 
2026-04-16 15:00:07 |  |  | 
2026-04-16 15:00:13 |  |  | 
2026-04-16 15:00:18 |  |  | 
2026-04-16 15:00:23 |  |  | 
2026-04-16 15:00:28 |  |  | 
2026-04-16 15:00:33 |  |  | 
2026-04-16 15:00:38 |  |  | 
2026-04-16 15:00:43 |  |  | 
2026-04-16 15:00:49 |  |  | 
2026-04-16 15:00:54 |  |  | 
2026-04-16 15:00:59 |  |  | 
2026-04-16 15:01:04 |  |  | 
2026-04-16 15:01:09 |  |  | 
2026-04-16 15:01:14 |  |  | 
2026-04-16 15:01:19 |  |  | 
2026-04-16 15:01:25 |  |  | 
2026-04-16 15:01:30 |  |  | 
2026-04-16 15:01:35 |  |  | 
2026-04-16 15:01:40 |  |  | 
2026-04-16 15:01:45 |  |  | 
2026-04-16 15:01:50 |  |  | 
2026-04-16 15:01:55 |  |  | 
2026-04-16 15:02:01 |  |  | 
2026-04-16 15:02:06 |  |  | 
2026-04-16 15:02:11 |  |  | 
2026-04-16 15:02:16 |  |  | 
2026-04-16 15:02:21 |  |  | 
2026-04-16 15:02:26 |  |  | 
2026-04-16 15:02:32 |  |  | 
2026-04-16 15:02:37 |  |  | 
2026-04-16 15:02:42 |  |  | 
2026-04-16 15:02:47 |  |  | 
2026-04-16 15:02:52 |  |  | 
2026-04-16 15:02:57 |  |  | 
2026-04-16 15:03:02 |  |  | 
2026-04-16 15:03:08 |  |  | 
2026-04-16 15:03:13 |  |  | 
2026-04-16 15:03:18 |  |  | 
2026-04-16 15:03:23 |  |  | 
2026-04-16 15:03:28 |  |  | 
2026-04-16 15:03:33 |  |  | 
2026-04-16 15:03:38 |  |  | 
2026-04-16 15:03:43 |  |  | 
2026-04-16 15:03:49 |  |  | 
2026-04-16 15:03:54 |  |  | 
2026-04-16 15:03:59 |  |  | 
2026-04-16 15:04:04 |  |  | 
2026-04-16 15:04:09 |  |  | 
2026-04-16 15:04:14 |  |  | 
2026-04-16 15:04:19 |  |  | 
2026-04-16 15:04:25 |  |  | 
2026-04-16 15:04:30 |  |  | 
2026-04-16 15:04:35 |  |  | 
2026-04-16 15:04:40 |  |  | 
2026-04-16 15:04:45 |  |  | 
2026-04-16 15:04:50 |  |  | 
2026-04-16 15:04:55 |  |  | 
2026-04-16 15:05:01 |  |  | 
2026-04-16 15:05:06 |  |  | 
2026-04-16 15:05:11 |  |  | 
2026-04-16 15:05:16 |  |  | 
2026-04-16 15:05:21 |  |  | 
2026-04-16 15:05:26 |  |  | 
2026-04-16 15:05:32 |  |  | 
2026-04-16 15:05:37 |  |  | 
2026-04-16 15:05:42 |  |  | 
2026-04-16 15:05:47 |  |  | 
2026-04-16 15:05:52 |  |  | 
2026-04-16 15:05:57 |  |  | 
2026-04-16 15:06:02 |  |  | 
2026-04-16 15:06:08 |  |  | 
2026-04-16 15:06:13 |  |  | 
2026-04-16 15:06:18 |  |  | 
2026-04-16 15:06:23 |  |  | 
2026-04-16 15:06:28 |  |  | 
2026-04-16 15:06:33 |  |  | 
2026-04-16 15:06:38 |  |  | 
2026-04-16 15:06:44 |  |  | 
2026-04-16 15:06:49 |  |  | 
2026-04-16 15:06:54 |  |  | 
2026-04-16 15:06:59 |  |  | 
2026-04-16 15:07:04 |  |  | 
2026-04-16 15:07:09 |  |  | 
2026-04-16 15:07:14 |  |  | 
2026-04-16 15:07:20 |  |  | 
2026-04-16 15:07:25 |  |  | 
2026-04-16 15:07:30 |  |  | 
2026-04-16 15:07:35 |  |  | 
2026-04-16 15:07:40 |  |  | 
2026-04-16 15:07:45 |  |  | 
2026-04-16 15:07:50 |  |  | 
2026-04-16 15:07:56 |  |  | 
2026-04-16 15:08:01 |  |  | 
2026-04-16 15:08:06 |  |  | 
2026-04-16 15:08:11 |  |  | 
2026-04-16 15:08:16 |  |  | 
2026-04-16 15:08:21 |  |  | 
2026-04-16 15:08:27 |  |  | 
2026-04-16 15:08:32 |  |  | 
2026-04-16 15:08:37 |  |  | 
2026-04-16 15:08:42 |  |  | 
2026-04-16 15:08:47 |  |  | 
2026-04-16 15:08:52 |  |  | 
2026-04-16 15:08:57 |  |  | 
2026-04-16 15:09:03 |  |  | 
2026-04-16 15:09:08 |  |  | 
2026-04-16 15:09:13 |  |  | 
2026-04-16 15:09:18 |  |  | 
2026-04-16 15:09:23 |  |  | 
2026-04-16 15:09:28 |  |  | 
2026-04-16 15:09:33 |  |  | 
2026-04-16 15:09:39 |  |  | 
2026-04-16 15:09:44 |  |  | 
2026-04-16 15:09:49 |  |  | 
2026-04-16 15:09:54 |  |  | 
2026-04-16 15:09:59 |  |  | 
2026-04-16 15:10:04 |  |  | 
2026-04-16 15:10:09 |  |  | 
2026-04-16 15:10:15 |  |  | 
2026-04-16 15:10:20 |  |  | 
2026-04-16 15:10:25 |  |  | 
2026-04-16 15:10:30 |  |  | 
2026-04-16 15:10:35 |  |  | 
2026-04-16 15:10:40 |  |  | 
2026-04-16 15:10:45 |  |  | 
2026-04-16 15:10:51 |  |  | 
2026-04-16 15:10:56 |  |  | 
2026-04-16 15:11:01 |  |  | 
2026-04-16 15:11:06 |  |  | 
2026-04-16 15:11:11 |  |  | 
2026-04-16 15:11:16 |  |  | 
2026-04-16 15:11:22 |  |  | 
2026-04-16 15:11:27 |  |  | 
2026-04-16 15:11:32 |  |  | 
2026-04-16 15:11:37 |  |  | 
2026-04-16 15:11:42 |  |  | 
2026-04-16 15:11:47 |  |  | 
2026-04-16 15:11:52 |  |  | 
2026-04-16 15:11:58 |  |  | 
2026-04-16 15:12:03 |  |  | 
2026-04-16 15:12:08 |  |  | 
2026-04-16 15:12:13 |  |  | 
2026-04-16 15:12:18 |  |  | 
2026-04-16 15:12:23 |  |  | 
2026-04-16 15:12:28 |  |  | 
2026-04-16 15:12:34 |  |  | 
2026-04-16 15:12:39 |  |  | 
2026-04-16 15:12:44 |  |  | 
2026-04-16 15:12:49 |  |  | 
2026-04-16 15:12:54 |  |  | 
2026-04-16 15:12:59 |  |  | 
2026-04-16 15:13:05 |  |  | 
2026-04-16 15:13:10 |  |  | 
2026-04-16 15:13:15 |  |  | 
2026-04-16 15:13:20 |  |  | 
2026-04-16 15:13:25 |  |  | 
2026-04-16 15:13:30 |  |  | 
2026-04-16 15:13:35 |  |  | 
2026-04-16 15:13:41 |  |  | 
2026-04-16 15:13:46 |  |  | 
2026-04-16 15:13:51 |  |  | 
2026-04-16 15:13:56 |  |  | 
2026-04-16 15:14:01 |  |  | 
2026-04-16 15:14:06 |  |  | 
2026-04-16 15:14:11 |  |  | 
2026-04-16 15:14:17 |  |  | 
2026-04-16 15:14:22 |  |  | 
2026-04-16 15:14:27 |  |  | 
2026-04-16 15:14:32 |  |  | 
2026-04-16 15:14:37 |  |  | 
2026-04-16 15:14:42 |  |  | 
2026-04-16 15:14:47 |  |  | 
2026-04-16 15:14:53 |  |  | 
2026-04-16 15:14:58 |  |  | 
2026-04-16 15:15:03 |  |  | 
2026-04-16 15:15:08 |  |  | 
2026-04-16 15:15:13 |  |  | 
2026-04-16 15:15:18 |  |  | 
2026-04-16 15:15:23 |  |  | 
2026-04-16 15:15:29 |  |  | 
2026-04-16 15:15:34 |  |  | 
2026-04-16 15:15:39 |  |  | 
2026-04-16 15:15:44 |  |  | 
2026-04-16 15:15:49 |  |  | 
2026-04-16 15:15:54 |  |  | 
2026-04-16 15:15:59 |  |  | 
2026-04-16 15:16:05 |  |  | 
2026-04-16 15:16:10 |  |  | 
2026-04-16 15:16:15 |  |  | 
2026-04-16 15:16:20 |  |  | 
2026-04-16 15:16:25 |  |  | 
2026-04-16 15:16:30 |  |  | 
2026-04-16 15:16:35 |  |  | 
2026-04-16 15:16:41 |  |  | 
2026-04-16 15:16:46 |  |  | 
2026-04-16 15:16:51 |  |  | 
2026-04-16 15:16:56 |  |  | 
2026-04-16 15:17:01 |  |  | 
2026-04-16 15:17:06 |  |  | 
2026-04-16 15:17:11 |  |  | 
2026-04-16 15:17:17 |  |  | 
2026-04-16 15:17:22 |  |  | 
2026-04-16 15:17:27 |  |  | 
2026-04-16 15:17:32 |  |  | 
2026-04-16 15:17:37 |  |  | 
2026-04-16 15:17:42 |  |  | 
2026-04-16 15:17:47 |  |  | 
2026-04-16 15:17:53 |  |  | 
2026-04-16 15:17:58 |  |  | 
2026-04-16 15:18:03 |  |  | 
2026-04-16 15:18:08 |  |  | 
2026-04-16 15:18:13 |  |  | 
2026-04-16 15:18:18 |  |  | 
2026-04-16 15:18:24 |  |  | 
2026-04-16 15:18:29 |  |  | 
2026-04-16 15:18:34 |  |  | 
2026-04-16 15:18:39 |  |  | 
2026-04-16 15:18:44 |  |  | 
2026-04-16 15:18:49 |  |  | 
2026-04-16 15:18:54 |  |  | 
2026-04-16 15:19:00 |  |  | 
2026-04-16 15:19:05 |  |  | 
2026-04-16 15:19:10 |  |  | 
2026-04-16 15:19:15 |  |  | 
2026-04-16 15:19:20 |  |  | 
2026-04-16 15:19:25 |  |  | 
2026-04-16 15:19:30 |  |  | 
2026-04-16 15:19:36 |  |  | 
2026-04-16 15:19:41 |  |  | 
2026-04-16 15:19:46 |  |  | 
2026-04-16 15:19:51 |  |  | 
2026-04-16 15:19:56 |  |  | 
2026-04-16 15:20:01 |  |  | 
2026-04-16 15:20:06 |  |  | 
2026-04-16 15:20:12 |  |  | 
2026-04-16 15:20:17 |  |  | 
2026-04-16 15:20:22 |  |  | 
2026-04-16 15:20:27 |  |  | 
2026-04-16 15:20:32 |  |  | 
2026-04-16 15:20:37 |  |  | 
2026-04-16 15:20:42 |  |  | 
2026-04-16 15:20:48 |  |  | 
2026-04-16 15:20:53 |  |  | 
2026-04-16 15:20:58 |  |  | 
2026-04-16 15:21:03 |  |  | 
2026-04-16 15:21:08 |  |  | 
2026-04-16 15:21:13 |  |  | 
2026-04-16 15:21:19 |  |  | 
2026-04-16 15:21:24 |  |  | 
2026-04-16 15:21:29 |  |  | 
2026-04-16 15:21:34 |  |  | 
2026-04-16 15:21:39 |  |  | 
2026-04-16 15:21:44 |  |  | 
2026-04-16 15:21:49 |  |  | 
2026-04-16 15:21:55 |  |  | 
2026-04-16 15:22:00 |  |  | 
2026-04-16 15:22:05 |  |  | 
2026-04-16 15:22:10 |  |  | 
2026-04-16 15:22:15 |  |  | 
2026-04-16 15:22:20 |  |  | 
2026-04-16 15:22:25 |  |  | 
2026-04-16 15:22:31 |  |  | 
2026-04-16 15:22:36 |  |  | 
2026-04-16 15:22:41 |  |  | 
2026-04-16 15:22:46 |  |  | 
2026-04-16 15:22:51 |  |  | 
2026-04-16 15:22:56 |  |  | 
2026-04-16 15:23:02 |  |  | 
2026-04-16 15:23:07 |  |  | 
2026-04-16 15:23:12 |  |  | 
2026-04-16 15:23:17 |  |  | 
2026-04-16 15:23:22 |  |  | 
2026-04-16 15:23:27 |  |  | 
2026-04-16 15:23:32 |  |  | 
2026-04-16 15:23:38 |  |  | 
2026-04-16 15:23:43 |  |  | 
2026-04-16 15:23:48 |  |  | 
2026-04-16 15:23:53 |  |  | 
2026-04-16 15:23:58 |  |  | 
2026-04-16 15:24:03 |  |  | 
2026-04-16 15:24:08 |  |  | 
2026-04-16 15:24:14 |  |  | 
2026-04-16 15:24:19 |  |  | 
2026-04-16 15:24:24 |  |  | 
2026-04-16 15:24:29 |  |  | 
2026-04-16 15:24:34 |  |  | 
2026-04-16 15:24:39 |  |  | 
2026-04-16 15:24:44 |  |  | 
2026-04-16 15:24:50 |  |  | 
2026-04-16 15:24:55 |  |  | 
2026-04-16 15:25:00 |  |  | 
2026-04-16 15:25:05 |  |  | 
2026-04-16 15:25:10 |  |  | 
2026-04-16 15:25:15 |  |  | 
2026-04-16 15:25:20 |  |  | 
2026-04-16 15:25:26 |  |  | 
2026-04-16 15:25:31 |  |  | 
2026-04-16 15:25:36 |  |  | 
2026-04-16 15:25:41 |  |  | 
2026-04-16 15:25:46 |  |  | 
2026-04-16 15:25:51 |  |  | 
2026-04-16 15:25:56 |  |  | 
2026-04-16 15:26:01 |  |  | 
2026-04-16 15:26:07 |  |  | 
2026-04-16 15:26:12 |  |  | 
2026-04-16 15:26:17 |  |  | 
2026-04-16 15:26:22 |  |  | 
2026-04-16 15:26:27 |  |  | 
2026-04-16 15:26:32 |  |  | 
2026-04-16 15:26:37 |  |  | 
2026-04-16 15:26:43 |  |  | 
2026-04-16 15:26:48 |  |  | 
2026-04-16 15:26:53 |  |  | 
2026-04-16 15:26:58 |  |  | 
2026-04-16 15:27:03 |  |  | 
2026-04-16 15:27:08 |  |  | 
2026-04-16 15:27:13 |  |  | 
2026-04-16 15:27:19 |  |  | 
2026-04-16 15:27:24 |  |  | 
2026-04-16 15:27:29 |  |  | 
2026-04-16 15:27:34 |  |  | 
2026-04-16 15:27:39 |  |  | 
2026-04-16 15:27:44 |  |  | 
2026-04-16 15:27:49 |  |  | 
2026-04-16 15:27:55 |  |  | 
2026-04-16 15:28:00 |  |  | 
2026-04-16 15:28:05 |  |  | 
2026-04-16 15:28:10 |  |  | 
2026-04-16 15:28:15 |  |  | 
2026-04-16 15:28:20 |  |  | 
2026-04-16 15:28:25 |  |  | 
2026-04-16 15:28:31 |  |  | 
2026-04-16 15:28:36 |  |  | 
2026-04-16 15:28:41 |  |  | 
2026-04-16 15:28:46 |  |  | 
2026-04-16 15:28:51 |  |  | 
2026-04-16 15:28:56 |  |  | 
2026-04-16 15:29:01 |  |  | 
2026-04-16 15:29:07 |  |  | 
2026-04-16 15:29:12 |  |  | 
2026-04-16 15:29:17 |  |  | 
2026-04-16 15:29:22 |  |  | 
2026-04-16 15:29:27 |  |  | 
2026-04-16 15:29:32 |  |  | 
2026-04-16 15:29:37 |  |  | 
2026-04-16 15:29:43 |  |  | 
2026-04-16 15:29:48 |  |  | 
2026-04-16 15:29:53 |  |  | 
2026-04-16 15:29:58 |  |  | 
2026-04-16 15:30:03 |  |  | 
2026-04-16 15:30:08 |  |  | 
2026-04-16 15:30:13 |  |  | 
2026-04-16 15:30:19 |  |  | 
2026-04-16 15:30:24 |  |  | 
2026-04-16 15:30:29 |  |  | 
2026-04-16 15:30:34 |  |  | 
2026-04-16 15:30:39 |  |  | 
2026-04-16 15:30:44 |  |  | 
2026-04-16 15:30:49 |  |  | 
2026-04-16 15:30:55 |  |  | 
2026-04-16 15:31:00 |  |  | 
2026-04-16 15:31:05 |  |  | 
2026-04-16 15:31:10 |  |  | 
2026-04-16 15:31:15 |  |  | 
2026-04-16 15:31:20 |  |  | 
2026-04-16 15:31:25 |  |  | 
2026-04-16 15:31:31 |  |  | 
2026-04-16 15:31:36 |  |  | 
2026-04-16 15:31:41 |  |  | 
2026-04-16 15:31:46 |  |  | 
2026-04-16 15:31:51 |  |  | 
2026-04-16 15:31:56 |  |  | 
2026-04-16 15:32:02 |  |  | 
2026-04-16 15:32:07 |  |  | 
2026-04-16 15:32:12 |  |  | 
2026-04-16 15:32:17 |  |  | 
2026-04-16 15:32:22 |  |  | 
2026-04-16 15:32:27 |  |  | 
2026-04-16 15:32:32 |  |  | 
2026-04-16 15:32:37 |  |  | 
2026-04-16 15:32:43 |  |  | 
2026-04-16 15:32:48 |  |  | 
2026-04-16 15:32:53 |  |  | 
2026-04-16 15:32:58 |  |  | 
2026-04-16 15:33:03 |  |  | 
2026-04-16 15:33:08 |  |  | 
2026-04-16 15:33:14 |  |  | 
2026-04-16 15:33:19 |  |  | 
2026-04-16 15:33:24 |  |  | 
2026-04-16 15:33:29 |  |  | 
2026-04-16 15:33:34 |  |  | 
2026-04-16 15:33:39 |  |  | 
2026-04-16 15:33:45 |  |  | 
2026-04-16 15:33:50 |  |  | 
2026-04-16 15:33:55 |  |  | 
2026-04-16 15:34:00 |  |  | 
2026-04-16 15:34:05 |  |  | 
2026-04-16 15:34:10 |  |  | 
2026-04-16 15:34:15 |  |  | 
2026-04-16 15:34:20 |  |  | 
2026-04-16 15:34:26 |  |  | 
2026-04-16 15:34:31 |  |  | 
2026-04-16 15:34:36 |  |  | 
2026-04-16 15:34:41 |  |  | 
2026-04-16 15:34:46 |  |  | 
2026-04-16 15:34:51 |  |  | 
2026-04-16 15:34:56 |  |  | 
2026-04-16 15:35:02 |  |  | 
2026-04-16 15:35:07 |  |  | 
2026-04-16 15:35:12 |  |  | 
2026-04-16 15:35:17 |  |  | 
2026-04-16 15:35:22 |  |  | 
2026-04-16 15:35:27 |  |  | 
2026-04-16 15:35:32 |  |  | 
2026-04-16 15:35:38 |  |  | 
2026-04-16 15:35:43 |  |  | 
2026-04-16 15:35:48 |  |  | 
2026-04-16 15:35:53 |  |  | 
2026-04-16 15:35:58 |  |  | 
2026-04-16 15:36:03 |  |  | 
2026-04-16 15:36:08 |  |  | 
2026-04-16 15:36:14 |  |  | 
2026-04-16 15:36:19 |  |  | 
2026-04-16 15:36:24 |  |  | 
2026-04-16 15:36:29 |  |  | 
2026-04-16 15:36:34 |  |  | 
2026-04-16 15:36:39 |  |  | 
2026-04-16 15:36:45 |  |  | 
2026-04-16 15:36:50 |  |  | 
2026-04-16 15:36:55 |  |  | 
2026-04-16 15:37:00 |  |  | 
2026-04-16 15:37:05 |  |  | 
2026-04-16 15:37:10 |  |  | 
2026-04-16 15:37:15 |  |  | 
2026-04-16 15:37:21 |  |  | 
2026-04-16 15:37:26 |  |  | 
